n_simbolos_processados,comprimento_medio_progressivo
173700,2.385474
173800,2.385268
173900,2.385062
174000,2.384906
174100,2.384549
174200,2.384611
174300,2.384382
174400,2.384152
174500,2.383941
174600,2.383700
174700,2.383787
174800,2.383755
174900,2.383641
175000,2.383556
175100,2.383332
175200,2.383146
175300,2.382913
175400,2.382901
175500,2.382926
175600,2.383152
175700,2.383185
175800,2.383199
175900,2.383039
176000,2.382783
176100,2.382685
176200,2.382646
176300,2.382623
176400,2.382688
176500,2.382724
176600,2.382463
176700,2.382109
176800,2.382001
176900,2.381959
177000,2.381693
177100,2.381273
177200,2.381167
177300,2.381091
177400,2.380757
177500,2.380427
177600,2.380457
177700,2.380126
177800,2.379943
177900,2.379741
178000,2.379502
178100,2.379257
178200,2.378782
178300,2.378641
178400,2.378445
178500,2.378075
178600,2.378070
178700,2.377833
178800,2.377590
178900,2.377273
179000,2.377261
179100,2.376997
179200,2.376698
179300,2.376532
179400,2.376390
179500,2.375867
179600,2.375763
179700,2.375730
179800,2.375445
179900,2.375375
180000,2.375473
180100,2.375471
180200,2.375070
180300,2.374893
180400,2.374583
180500,2.374117
180600,2.373910
180700,2.373644
180800,2.373566
180900,2.373492
181000,2.373263
181100,2.373110
181200,2.372991
181300,2.372706
181400,2.372576
181500,2.372485
181600,2.372431
181700,2.372481
181800,2.372463
181900,2.372268
182000,2.372089
182100,2.371982
182200,2.371709
182300,2.371497
182400,2.371417
182500,2.371455
182600,2.371363
182700,2.371234
182800,2.370976
182900,2.370770
183000,2.370577
183100,2.370368
183200,2.370464
183300,2.370408
183400,2.370461
183500,2.370308
183600,2.370118
183700,2.370013
183800,2.370160
183900,2.370036
184000,2.369735
184100,2.369455
184200,2.369333
184300,2.369163
184400,2.369165
184500,2.369506
184600,2.369571
184700,2.369704
184800,2.369497
184900,2.369396
185000,2.369136
185100,2.369229
185200,2.368941
185300,2.368670
185400,2.368531
185500,2.368593
185600,2.368298
185700,2.368165
185800,2.368061
185900,2.367730
186000,2.367485
186100,2.367287
186200,2.367249
186300,2.367068
186400,2.366557
186500,2.366372
186600,2.366197
186700,2.366016
186800,2.365823
186900,2.365626
187000,2.365524
187100,2.365295
187200,2.364968
187300,2.364797
187400,2.364957
187500,2.365093
187600,2.364928
187700,2.364706
187800,2.364408
187900,2.364085
188000,2.363743
188100,2.363429
188200,2.363132
188300,2.362947
188400,2.362646
188500,2.362371
188600,2.362419
188700,2.362215
188800,2.362051
188900,2.361771
189000,2.362071
189100,2.361998
189200,2.361899
189300,2.361864
189400,2.361674
189500,2.361501
189600,2.361496
189700,2.361229
189800,2.361027
189900,2.360764
190000,2.360644
190100,2.360369
190200,2.359958
190300,2.359772
190400,2.359621
190500,2.359401
190600,2.359240
190700,2.359034
190800,2.358841
190900,2.358494
191000,2.358403
191100,2.358398
191200,2.358408
191300,2.358273
191400,2.357997
191500,2.357814
191600,2.357615
191700,2.357113
191800,2.357091
191900,2.356919
192000,2.356852
192100,2.356731
192200,2.356512
192300,2.356439
192400,2.356334
192500,2.356339
192600,2.356195
192700,2.356170
192800,2.356051
192900,2.355848
193000,2.355658
193100,2.355433
193200,2.355408
193300,2.355151
193400,2.355073
193500,2.354857
193600,2.354707
193700,2.354702
193800,2.354471
193900,2.354093
194000,2.353854
194100,2.353990
194200,2.353804
194300,2.353568
194400,2.353264
194500,2.353189
194600,2.353166
194700,2.352977
194800,2.352757
194900,2.352684
195000,2.352586
195100,2.352306
195200,2.351942
195300,2.351591
195400,2.351727
195500,2.351449
195600,2.351286
195700,2.351136
195800,2.350848
195900,2.350578
196000,2.350107
196100,2.349703
196200,2.349452
196300,2.349217
196400,2.349013
196500,2.348760
196600,2.348503
196700,2.348284
196800,2.347990
196900,2.347750
197000,2.347867
197100,2.347689
197200,2.347678
197300,2.347543
197400,2.347146
197500,2.347269
197600,2.346990
197700,2.346740
197800,2.346840
197900,2.346879
198000,2.346692
198100,2.346396
198200,2.346072
198300,2.345928
198400,2.345802
198500,2.345818
198600,2.345563
198700,2.346356
198800,2.345974
198900,2.345686
199000,2.345534
199100,2.345336
199200,2.345144
199300,2.345269
199400,2.345137
199500,2.345144
199600,2.344778
199700,2.344432
199800,2.344126
199900,2.343871
200000,2.343711
200100,2.343544
200200,2.343512
200300,2.343200
200400,2.343163
200500,2.343035
200600,2.342826
200700,2.342662
200800,2.342612
200900,2.342384
201000,2.342257
201100,2.342228
201200,2.342013
201300,2.342011
201400,2.341864
201500,2.341762
201600,2.341775
201700,2.341442
201800,2.341434
201900,2.341282
202000,2.341063
202100,2.340909
202200,2.340809
202300,2.340531
202400,2.340475
202500,2.340395
202600,2.340483
202700,2.340314
202800,2.340157
202900,2.340000
203000,2.339740
203100,2.339579
203200,2.339496
203300,2.339379
203400,2.339421
203500,2.339365
203600,2.339248
203700,2.338994
203800,2.338797
203900,2.338702
204000,2.338623
204100,2.338557
204200,2.338557
204300,2.338268
204400,2.338223
204500,2.338122
204600,2.337891
204700,2.337672
204800,2.337510
204900,2.337161
205000,2.336957
205100,2.337020
205200,2.336843
205300,2.336737
205400,2.336560
205500,2.336399
205600,2.336294
205700,2.336118
205800,2.336702
205900,2.336543
206000,2.337019
206100,2.337041
206200,2.336714
206300,2.336805
206400,2.336623
206500,2.336444
206600,2.336480
206700,2.336876
206800,2.336765
206900,2.336555
207000,2.336780
207100,2.336741
207200,2.336724
207300,2.336429
207400,2.336385
207500,2.336310
207600,2.336193
207700,2.336224
207800,2.336131
207900,2.336009
208000,2.335695
208100,2.335664
208200,2.335755
208300,2.335559
208400,2.335590
208500,2.335544
208600,2.335503
208700,2.335321
208800,2.335173
208900,2.334996
209000,2.334818
209100,2.334648
209200,2.334562
209300,2.334447
209400,2.334321
209500,2.334367
209600,2.334245
209700,2.334241
209800,2.334022
209900,2.334007
210000,2.333691
210100,2.333325
210200,2.333046
210300,2.332866
210400,2.332871
210500,2.332811
210600,2.332536
210700,2.332304
210800,2.332135
210900,2.331950
211000,2.331723
211100,2.331530
211200,2.331488
211300,2.331402
211400,2.331138
211500,2.331043
211600,2.331199
211700,2.331215
211800,2.330933
211900,2.330734
212000,2.330648
212100,2.330431
212200,2.330199
212300,2.329997
212400,2.329850
212500,2.329626
212600,2.329593
212700,2.329484
212800,2.329385
212900,2.329422
213000,2.329257
213100,2.329165
213200,2.328839
213300,2.328633
213400,2.328390
213500,2.328103
213600,2.327844
213700,2.327716
213800,2.327427
213900,2.327208
214000,2.327088
214100,2.327025
214200,2.327194
214300,2.326981
214400,2.326823
214500,2.326753
214600,2.326332
214700,2.326001
214800,2.325899
214900,2.325846
215000,2.325641
215100,2.325405
215200,2.325183
215300,2.324932
215400,2.324732
215500,2.324712
215600,2.324671
215700,2.324864
215800,2.324908
215900,2.324627
216000,2.324702
216100,2.324511
216200,2.324264
216300,2.324292
216400,2.324356
216500,2.324018
216600,2.323780
216700,2.323434
216800,2.323221
216900,2.323139
217000,2.323112
217100,2.323165
217200,2.323143
217300,2.322834
217400,2.322516
217500,2.322300
217600,2.321977
217700,2.321823
217800,2.321562
217900,2.321560
218000,2.321433
218100,2.321288
218200,2.321103
218300,2.321179
218400,2.321146
218500,2.321200
218600,2.321011
218700,2.320934
218800,2.320825
218900,2.320731
219000,2.320397
219100,2.320267
219200,2.320183
219300,2.320216
219400,2.320062
219500,2.320008
219600,2.319840
219700,2.319921
219800,2.319955
219900,2.320278
220000,2.320194
220100,2.320342
220200,2.320160
220300,2.319996
220400,2.320043
220500,2.319758
220600,2.319850
220700,2.319613
220800,2.319459
220900,2.319542
221000,2.319429
221100,2.319728
221200,2.319483
221300,2.319418
221400,2.319274
221500,2.318922
221600,2.318874
221700,2.318721
221800,2.318654
221900,2.318631
222000,2.318535
222100,2.318177
222200,2.318155
222300,2.318237
222400,2.318155
222500,2.318003
222600,2.317783
222700,2.317649
222800,2.317469
222900,2.317265
223000,2.317144
223100,2.316962
223200,2.316801
223300,2.316649
223400,2.316568
223500,2.316536
223600,2.316466
223700,2.316295
223800,2.316074
223900,2.316057
224000,2.315909
224100,2.315775
224200,2.315763
224300,2.315637
224400,2.315590
224500,2.315566
224600,2.315389
224700,2.315190
224800,2.314985
224900,2.314961
225000,2.314756
225100,2.314753
225200,2.314617
225300,2.314346
225400,2.314160
225500,2.314024
225600,2.313999
225700,2.313923
225800,2.313743
225900,2.313599
226000,2.313373
226100,2.313452
226200,2.313530
226300,2.313577
226400,2.313751
226500,2.313636
226600,2.313955
226700,2.313901
226800,2.313954
226900,2.314019
227000,2.313941
227100,2.313789
227200,2.313800
227300,2.313784
227400,2.313664
227500,2.313748
227600,2.313666
227700,2.313589
227800,2.313443
227900,2.313327
228000,2.313183
228100,2.313236
228200,2.313064
228300,2.313095
228400,2.312950
228500,2.312721
228600,2.312631
228700,2.312533
228800,2.312365
228900,2.312153
229000,2.311963
229100,2.311911
229200,2.311894
229300,2.311814
229400,2.311707
229500,2.311519
229600,2.311503
229700,2.311267
229800,2.311108
229900,2.311144
230000,2.310943
230100,2.310663
230200,2.310408
230300,2.310399
230400,2.310254
230500,2.310270
230600,2.310174
230700,2.310169
230800,2.309655
230900,2.309397
231000,2.309335
231100,2.309179
231200,2.308982
231300,2.308807
231400,2.308606
231500,2.308402
231600,2.308250
231700,2.308207
231800,2.308160
231900,2.307883
232000,2.307822
232100,2.307716
232200,2.307905
232300,2.307938
232400,2.307828
232500,2.307606
232600,2.307471
232700,2.307339
232800,2.307207
232900,2.307311
233000,2.307588
233100,2.307433
233200,2.307646
233300,2.307647
233400,2.307545
233500,2.307321
233600,2.307626
233700,2.307496
233800,2.307508
233900,2.307356
234000,2.307106
234100,2.306886
234200,2.306748
234300,2.306881
234400,2.306765
234500,2.306649
234600,2.306536
234700,2.306577
234800,2.306410
234900,2.306343
235000,2.306151
235100,2.305956
235200,2.305864
235300,2.305626
235400,2.305618
235500,2.305355
235600,2.305198
235700,2.304993
235800,2.304873
235900,2.304677
236000,2.304537
236100,2.304270
236200,2.304305
236300,2.304072
236400,2.303802
236500,2.303940
236600,2.303808
236700,2.303715
236800,2.303654
236900,2.303499
237000,2.303491
237100,2.303314
237200,2.303215
237300,2.302981
237400,2.303145
237500,2.302918
237600,2.302761
237700,2.302821
237800,2.302604
237900,2.302342
238000,2.302087
238100,2.302060
238200,2.302027
238300,2.301923
238400,2.301834
238500,2.301805
238600,2.301900
238700,2.301978
238800,2.301944
238900,2.302107
239000,2.301915
239100,2.301687
239200,2.301578
239300,2.301403
239400,2.301432
239500,2.301403
239600,2.301281
239700,2.301292
239800,2.301359
239900,2.301134
240000,2.300905
240100,2.300774
240200,2.300897
240300,2.300752
240400,2.300612
240500,2.300590
240600,2.300572
240700,2.300609
240800,2.300700
240900,2.300895
241000,2.300843
241100,2.300584
241200,2.300678
241300,2.300373
241400,2.300266
241500,2.300302
241600,2.300251
241700,2.300089
241800,2.300177
241900,2.299990
242000,2.299893
242100,2.299801
242200,2.299680
242300,2.299777
242400,2.299767
242500,2.299531
242600,2.299269
242700,2.299268
242800,2.299045
242900,2.298842
243000,2.298609
243100,2.298556
243200,2.298416
243300,2.298360
243400,2.298301
243500,2.298112
243600,2.297826
243700,2.297756
243800,2.297814
243900,2.297714
244000,2.297423
244100,2.297277
244200,2.297048
244300,2.296952
244400,2.296648
244500,2.296661
244600,2.296517
244700,2.296628
244800,2.296568
244900,2.296516
245000,2.296463
245100,2.296379
245200,2.296136
245300,2.296038
245400,2.296046
245500,2.296014
245600,2.295819
245700,2.295588
245800,2.295521
245900,2.295300
246000,2.295308
246100,2.295091
246200,2.295098
246300,2.294871
246400,2.294684
246500,2.294602
246600,2.294580
246700,2.294649
246800,2.294330
246900,2.294126
247000,2.294138
247100,2.294002
247200,2.293937
247300,2.293782
247400,2.293654
247500,2.293707
247600,2.293571
247700,2.293407
247800,2.293340
247900,2.293474
248000,2.293347
248100,2.293326
248200,2.293060
248300,2.293006
248400,2.292812
248500,2.292802
248600,2.292631
248700,2.292580
248800,2.292415
248900,2.292390
249000,2.292337
249100,2.292278
249200,2.292282
249300,2.292158
249400,2.292017
249500,2.291991
249600,2.291863
249700,2.291718
249800,2.291741
249900,2.291887
250000,2.292030
250100,2.291920
250200,2.291832
250300,2.291739
250400,2.291747
250500,2.291663
250600,2.291530
250700,2.291509
250800,2.291569
250900,2.291434
251000,2.291391
251100,2.291129
251200,2.290993
251300,2.290937
251400,2.290960
251500,2.290845
251600,2.290845
251700,2.290603
251800,2.290568
251900,2.290391
252000,2.290283
252100,2.290218
252200,2.290267
252300,2.290334
252400,2.290254
252500,2.290147
252600,2.290184
252700,2.290075
252800,2.290033
252900,2.289924
253000,2.289786
253100,2.289636
253200,2.289450
253300,2.289178
253400,2.289183
253500,2.289034
253600,2.288838
253700,2.288637
253800,2.288442
253900,2.288326
254000,2.288169
254100,2.288044
254200,2.287866
254300,2.287572
254400,2.287596
254500,2.287439
254600,2.287215
254700,2.287084
254800,2.287018
254900,2.286821
255000,2.286708
255100,2.286425
255200,2.286277
255300,2.286104
255400,2.285956
255500,2.285981
255600,2.285888
255700,2.285741
255800,2.285652
255900,2.285508
256000,2.285382
256100,2.285280
256200,2.285259
256300,2.285100
256400,2.285188
256500,2.285048
256600,2.284945
256700,2.284921
256800,2.284708
256900,2.284564
257000,2.284515
257100,2.284344
257200,2.284189
257300,2.284204
257400,2.284060
257500,2.283922
257600,2.283708
257700,2.283533
257800,2.283328
257900,2.283179
258000,2.283033
258100,2.282883
258200,2.282776
258300,2.282848
258400,2.282781
258500,2.282597
258600,2.282648
258700,2.282530
258800,2.282444
258900,2.282355
259000,2.282354
259100,2.282425
259200,2.282393
259300,2.282260
259400,2.282181
259500,2.282036
259600,2.281881
259700,2.281820
259800,2.281603
259900,2.281408
260000,2.281217
260100,2.280986
260200,2.280764
260300,2.280662
260400,2.280410
260500,2.280231
260600,2.280302
260700,2.280214
260800,2.280039
260900,2.279924
261000,2.279688
261100,2.279566
261200,2.279396
261300,2.279301
261400,2.279100
261500,2.279058
261600,2.278963
261700,2.278784
261800,2.278596
261900,2.278382
262000,2.278278
262100,2.278014
262200,2.278122
262300,2.278091
262400,2.277776
262500,2.277600
262600,2.277478
262700,2.277297
262800,2.277061
262900,2.276940
263000,2.276733
263100,2.276689
263200,2.276716
263300,2.276691
263400,2.276673
263500,2.276492
263600,2.276245
263700,2.276106
263800,2.275934
263900,2.275766
264000,2.275674
264100,2.275548
264200,2.275708
264300,2.275448
264400,2.275355
264500,2.275355
264600,2.275265
264700,2.275064
264800,2.275076
264900,2.275097
265000,2.274942
265100,2.274820
265200,2.274738
265300,2.274787
265400,2.274844
265500,2.274757
265600,2.274645
265700,2.274372
265800,2.274339
265900,2.274147
266000,2.273966
266100,2.273832
266200,2.273567
266300,2.273419
266400,2.273188
266500,2.273086
266600,2.272989
266700,2.272943
266800,2.272711
266900,2.272414
267000,2.272157
267100,2.271960
267200,2.271743
267300,2.271631
267400,2.271507
267500,2.271433
267600,2.271397
267700,2.271179
267800,2.271022
267900,2.270826
268000,2.270629
268100,2.270622
268200,2.270627
268300,2.270531
268400,2.270339
268500,2.270227
268600,2.270190
268700,2.270035
268800,2.269664
268900,2.269517
269000,2.269349
269100,2.269226
269200,2.269111
269300,2.269073
269400,2.268975
269500,2.268950
269600,2.268999
269700,2.268883
269800,2.268914
269900,2.269115
270000,2.269158
270100,2.269216
270200,2.269248
270300,2.269242
270400,2.269205
270500,2.269058
270600,2.268927
270700,2.268760
270800,2.268724
270900,2.268672
271000,2.268699
271100,2.268531
271200,2.268343
271300,2.268153
271400,2.268048
271500,2.268011
271600,2.267995
271700,2.267917
271800,2.267876
271900,2.267904
272000,2.267805
272100,2.267600
272200,2.267430
272300,2.267394
272400,2.267437
272500,2.267182
272600,2.266942
272700,2.266808
272800,2.266716
272900,2.266894
273000,2.266717
273100,2.266542
273200,2.266560
273300,2.266621
273400,2.266589
273500,2.266750
273600,2.266738
273700,2.266522
273800,2.266352
273900,2.266224
274000,2.266110
274100,2.266196
274200,2.266071
274300,2.266043
274400,2.265963
274500,2.265818
274600,2.265578
274700,2.265510
274800,2.265368
274900,2.265222
275000,2.265200
275100,2.265177
275200,2.265017
275300,2.264867
275400,2.264737
275500,2.264711
275600,2.264467
275700,2.264475
275800,2.264331
275900,2.264262
276000,2.264118
276100,2.263998
276200,2.264119
276300,2.264052
276400,2.264120
276500,2.264016
276600,2.263833
276700,2.263808
276800,2.263586
276900,2.263401
277000,2.263409
277100,2.263330
277200,2.263399
277300,2.263284
277400,2.263146
277500,2.262950
277600,2.262780
277700,2.262626
277800,2.262509
277900,2.262382
278000,2.262466
278100,2.262348
278200,2.262367
278300,2.262413
278400,2.262382
278500,2.262420
278600,2.262495
278700,2.262471
278800,2.262586
278900,2.262523
279000,2.262405
279100,2.262344
279200,2.262261
279300,2.262156
279400,2.262014
279500,2.261772
279600,2.261753
279700,2.261750
279800,2.261714
279900,2.261614
280000,2.261518
280100,2.261343
280200,2.261195
280300,2.261154
280400,2.261056
280500,2.260886
280600,2.260706
280700,2.260566
280800,2.260444
280900,2.260251
281000,2.260150
281100,2.260127
281200,2.259943
281300,2.259823
281400,2.259584
281500,2.259482
281600,2.259218
281700,2.258998
281800,2.258768
281900,2.258663
282000,2.258538
282100,2.258433
282200,2.258337
282300,2.258273
282400,2.258168
282500,2.258042
282600,2.257833
282700,2.257711
282800,2.257737
282900,2.257543
283000,2.257618
283100,2.257570
283200,2.257515
283300,2.257389
283400,2.257263
283500,2.257137
283600,2.256974
283700,2.256847
283800,2.256847
283900,2.256644
284000,2.256602
284100,2.256489
284200,2.256286
284300,2.256271
284400,2.256121
284500,2.255978
284600,2.255816
284700,2.255748
284800,2.255515
284900,2.255528
285000,2.255385
285100,2.255301
285200,2.255176
285300,2.255062
285400,2.254888
285500,2.254729
285600,2.254579
285700,2.254384
285800,2.254373
285900,2.254443
286000,2.254300
286100,2.254186
286200,2.254016
286300,2.253869
286400,2.253663
286500,2.253517
286600,2.253319
286700,2.253387
286800,2.253231
286900,2.253223
287000,2.253178
287100,2.253001
287200,2.252782
287300,2.252608
287400,2.252602
287500,2.252428
287600,2.252261
287700,2.252268
287800,2.252059
287900,2.251831
